order_id,event_type,event_ts
O000000227,ORDER_RECEIVED,2025-01-01 08:46:00
O000000227,RELEASED_TO_WMS,2025-01-01 12:14:00
O000000228,ORDER_RECEIVED,2025-01-01 00:25:00
O000000228,RELEASED_TO_WMS,2025-01-01 05:44:00
O000000229,ORDER_RECEIVED,2025-01-01 08:14:00
O000000229,RELEASED_TO_WMS,2025-01-01 14:01:00
O000000230,ORDER_RECEIVED,2025-01-01 18:02:00
O000000230,RELEASED_TO_WMS,2025-01-01 20:19:00
O000000231,ORDER_RECEIVED,2025-01-01 21:31:00
O000000231,RELEASED_TO_WMS,2025-01-02 02:53:00
O000000232,ORDER_RECEIVED,2025-01-01 21:49:00
O000000232,RELEASED_TO_WMS,2025-01-01 23:22:00
O000000233,ORDER_RECEIVED,2025-01-01 14:10:00
O000000233,RELEASED_TO_WMS,2025-01-01 19:20:00
O000000234,ORDER_RECEIVED,2025-01-01 05:47:00
O000000234,RELEASED_TO_WMS,2025-01-01 08:04:00
O000000235,ORDER_RECEIVED,2025-01-01 20:59:00
O000000235,RELEASED_TO_WMS,2025-01-01 22:44:00
O000000236,ORDER_RECEIVED,2025-01-01 19:00:00
O000000236,RELEASED_TO_WMS,2025-01-02 00:12:00
O000000237,ORDER_RECEIVED,2025-01-01 11:25:00
O000000237,RELEASED_TO_WMS,2025-01-01 13:11:00
O000000238,ORDER_RECEIVED,2025-01-01 19:33:00
O000000238,RELEASED_TO_WMS,2025-01-01 22:32:00
O000000239,ORDER_RECEIVED,2025-01-01 04:26:00
O000000239,RELEASED_TO_WMS,2025-01-01 07:11:00
O000000240,ORDER_RECEIVED,2025-01-01 15:40:00
O000000240,RELEASED_TO_WMS,2025-01-01 21:17:00
O000000241,ORDER_RECEIVED,2025-01-01 10:23:00
O000000241,RELEASED_TO_WMS,2025-01-01 14:54:00
O000000242,ORDER_RECEIVED,2025-01-01 02:28:00
O000000242,RELEASED_TO_WMS,2025-01-01 06:02:00
O000000243,ORDER_RECEIVED,2025-01-01 01:34:00
O000000243,RELEASED_TO_WMS,2025-01-01 06:22:00
O000000244,ORDER_RECEIVED,2025-01-01 07:30:00
O000000244,RELEASED_TO_WMS,2025-01-01 11:26:00
O000000245,ORDER_RECEIVED,2025-01-01 09:13:00
O000000245,RELEASED_TO_WMS,2025-01-01 12:05:00
O000000246,ORDER_RECEIVED,2025-01-01 04:58:00
O000000246,CANCELLED,2025-01-01 06:15:00
O000000246,RELEASED_TO_WMS,2025-01-01 06:36:00
O000000247,ORDER_RECEIVED,2025-01-01 09:57:00
O000000247,CANCELLED,2025-01-01 10:50:00
O000000247,RELEASED_TO_WMS,2025-01-01 15:10:00
O000000248,ORDER_RECEIVED,2025-01-01 11:44:00
O000000248,RELEASED_TO_WMS,2025-01-01 12:13:00
O000000249,ORDER_RECEIVED,2025-01-01 07:59:00
O000000249,RELEASED_TO_WMS,2025-01-01 10:57:00
O000000250,ORDER_RECEIVED,2025-01-01 20:11:00
O000000250,RELEASED_TO_WMS,2025-01-01 23:54:00
O000000251,ORDER_RECEIVED,2025-01-01 05:49:00
O000000251,RELEASED_TO_WMS,2025-01-01 08:02:00
O000000252,ORDER_RECEIVED,2025-01-01 05:28:00
O000000252,RELEASED_TO_WMS,2025-01-01 08:32:00
O000000253,ORDER_RECEIVED,2025-01-01 01:09:00
O000000253,RELEASED_TO_WMS,2025-01-01 02:34:00
O000000254,ORDER_RECEIVED,2025-01-01 03:36:00
O000000254,RELEASED_TO_WMS,2025-01-01 04:02:00
O000000254,CANCELLED,2025-01-01 06:21:00
O000000255,ORDER_RECEIVED,2025-01-01 19:35:00
O000000255,RELEASED_TO_WMS,2025-01-01 20:05:00
O000000256,ORDER_RECEIVED,2025-01-01 11:24:00
O000000256,RELEASED_TO_WMS,2025-01-01 13:06:00
O000000257,ORDER_RECEIVED,2025-01-01 16:29:00
O000000257,CANCELLED,2025-01-01 18:07:00
O000000257,RELEASED_TO_WMS,2025-01-01 21:37:00
O000000258,ORDER_RECEIVED,2025-01-01 14:51:00
O000000258,RELEASED_TO_WMS,2025-01-01 17:46:00
O000000259,ORDER_RECEIVED,2025-01-01 03:54:00
O000000259,RELEASED_TO_WMS,2025-01-01 05:52:00
O000000260,ORDER_RECEIVED,2025-01-01 06:06:00
O000000260,RELEASED_TO_WMS,2025-01-01 11:55:00
O000000261,ORDER_RECEIVED,2025-01-01 14:28:00
O000000261,RELEASED_TO_WMS,2025-01-01 18:57:00
O000000262,ORDER_RECEIVED,2025-01-01 19:30:00
O000000262,RELEASED_TO_WMS,2025-01-01 20:28:00
O000000263,ORDER_RECEIVED,2025-01-01 14:25:00
O000000263,RELEASED_TO_WMS,2025-01-01 18:21:00
O000000264,ORDER_RECEIVED,2025-01-01 07:37:00
O000000264,CANCELLED,2025-01-01 08:42:00
O000000264,RELEASED_TO_WMS,2025-01-01 12:07:00
O000000265,ORDER_RECEIVED,2025-01-01 15:49:00
O000000265,RELEASED_TO_WMS,2025-01-01 20:15:00
O000000266,ORDER_RECEIVED,2025-01-01 19:49:00
O000000266,RELEASED_TO_WMS,2025-01-01 21:56:00
O000000267,ORDER_RECEIVED,2025-01-01 05:40:00
O000000267,RELEASED_TO_WMS,2025-01-01 06:42:00
O000000268,ORDER_RECEIVED,2025-01-01 01:26:00
O000000268,RELEASED_TO_WMS,2025-01-01 02:44:00
O000000269,ORDER_RECEIVED,2025-01-01 06:21:00
O000000269,RELEASED_TO_WMS,2025-01-01 06:42:00
O000000269,CANCELLED,2025-01-01 08:07:00
O000000270,ORDER_RECEIVED,2025-01-01 14:01:00
O000000270,RELEASED_TO_WMS,2025-01-01 16:32:00
O000000271,ORDER_RECEIVED,2025-01-01 03:02:00
O000000271,RELEASED_TO_WMS,2025-01-01 05:43:00
O000000272,ORDER_RECEIVED,2025-01-01 12:52:00
O000000272,RELEASED_TO_WMS,2025-01-01 17:17:00
O000000273,ORDER_RECEIVED,2025-01-01 01:12:00
O000000273,RELEASED_TO_WMS,2025-01-01 03:28:00
O000000273,RETURN_REQUESTED,2025-01-06 02:28:00
O000000274,ORDER_RECEIVED,2025-01-01 01:14:00
O000000274,RELEASED_TO_WMS,2025-01-01 04:56:00
O000000275,ORDER_RECEIVED,2025-01-01 20:08:00
O000000275,RELEASED_TO_WMS,2025-01-01 21:54:00
O000000276,ORDER_RECEIVED,2025-01-01 12:36:00
O000000276,RELEASED_TO_WMS,2025-01-01 15:10:00
O000000277,ORDER_RECEIVED,2025-01-01 18:18:00
O000000277,RELEASED_TO_WMS,2025-01-01 21:50:00
O000000278,ORDER_RECEIVED,2025-01-01 03:35:00
O000000278,RELEASED_TO_WMS,2025-01-01 06:17:00
O000000278,RETURN_REQUESTED,2025-01-02 11:17:00
O000000279,ORDER_RECEIVED,2025-01-01 19:06:00
O000000279,RELEASED_TO_WMS,2025-01-01 21:27:00
O000000280,ORDER_RECEIVED,2025-01-01 12:29:00
O000000280,RELEASED_TO_WMS,2025-01-01 17:11:00
O000000281,ORDER_RECEIVED,2025-01-01 21:21:00
O000000281,RELEASED_TO_WMS,2025-01-02 00:20:00
O000000282,ORDER_RECEIVED,2025-01-01 03:35:00
O000000282,RELEASED_TO_WMS,2025-01-01 07:46:00
O000000283,ORDER_RECEIVED,2025-01-01 04:47:00
O000000283,RELEASED_TO_WMS,2025-01-01 06:29:00
O000000284,ORDER_RECEIVED,2025-01-01 05:05:00
O000000284,RELEASED_TO_WMS,2025-01-01 09:04:00
O000000285,ORDER_RECEIVED,2025-01-01 21:04:00
O000000285,RELEASED_TO_WMS,2025-01-01 21:54:00
O000000286,ORDER_RECEIVED,2025-01-01 17:48:00
O000000286,RELEASED_TO_WMS,2025-01-01 23:30:00
O000000287,ORDER_RECEIVED,2025-01-01 13:40:00
O000000287,RELEASED_TO_WMS,2025-01-01 17:57:00
O000000288,ORDER_RECEIVED,2025-01-01 20:46:00
O000000288,RELEASED_TO_WMS,2025-01-01 21:07:00
O000000289,ORDER_RECEIVED,2025-01-01 04:54:00
O000000289,RELEASED_TO_WMS,2025-01-01 06:25:00
O000000290,ORDER_RECEIVED,2025-01-01 23:30:00
O000000290,RELEASED_TO_WMS,2025-01-02 05:06:00
O000000291,ORDER_RECEIVED,2025-01-01 21:18:00
O000000291,RELEASED_TO_WMS,2025-01-01 23:36:00
O000000292,ORDER_RECEIVED,2025-01-01 14:36:00
O000000292,RELEASED_TO_WMS,2025-01-01 14:59:00
O000000293,ORDER_RECEIVED,2025-01-01 14:26:00
O000000293,RELEASED_TO_WMS,2025-01-01 15:09:00
O000000294,ORDER_RECEIVED,2025-01-01 04:43:00
O000000294,RELEASED_TO_WMS,2025-01-01 09:24:00
O000000295,ORDER_RECEIVED,2025-01-01 03:08:00
O000000295,RELEASED_TO_WMS,2025-01-01 03:43:00
O000000296,ORDER_RECEIVED,2025-01-01 08:08:00
O000000296,RELEASED_TO_WMS,2025-01-01 09:35:00
O000000297,ORDER_RECEIVED,2025-01-01 02:22:00
O000000297,RELEASED_TO_WMS,2025-01-01 04:38:00
O000000298,ORDER_RECEIVED,2025-01-01 06:40:00
O000000298,RELEASED_TO_WMS,2025-01-01 09:42:00
O000000299,ORDER_RECEIVED,2025-01-01 12:31:00
O000000299,RELEASED_TO_WMS,2025-01-01 13:34:00
O000000300,ORDER_RECEIVED,2025-01-01 01:05:00
O000000300,RELEASED_TO_WMS,2025-01-01 02:48:00
O000000301,ORDER_RECEIVED,2025-01-01 15:39:00
O000000301,RELEASED_TO_WMS,2025-01-01 17:18:00
O000000302,ORDER_RECEIVED,2025-01-01 06:03:00
O000000302,RELEASED_TO_WMS,2025-01-01 08:05:00
O000000303,ORDER_RECEIVED,2025-01-01 21:02:00
O000000303,RELEASED_TO_WMS,2025-01-02 00:50:00
O000000304,ORDER_RECEIVED,2025-01-01 23:34:00
O000000304,RELEASED_TO_WMS,2025-01-02 02:13:00
O000000305,ORDER_RECEIVED,2025-01-01 03:18:00
O000000305,RELEASED_TO_WMS,2025-01-01 06:02:00
O000000306,ORDER_RECEIVED,2025-01-01 02:19:00
O000000306,RELEASED_TO_WMS,2025-01-01 04:55:00
O000000307,ORDER_RECEIVED,2025-01-01 13:01:00
O000000307,RELEASED_TO_WMS,2025-01-01 15:55:00
O000000308,ORDER_RECEIVED,2025-01-01 03:50:00
O000000308,RELEASED_TO_WMS,2025-01-01 07:08:00
O000000309,ORDER_RECEIVED,2025-01-01 17:38:00
O000000309,RELEASED_TO_WMS,2025-01-01 22:41:00
O000000310,ORDER_RECEIVED,2025-01-01 09:42:00
O000000310,RELEASED_TO_WMS,2025-01-01 10:16:00
O000000311,ORDER_RECEIVED,2025-01-01 04:57:00
O000000311,RELEASED_TO_WMS,2025-01-01 06:36:00
O000000312,ORDER_RECEIVED,2025-01-01 21:30:00
O000000312,RELEASED_TO_WMS,2025-01-01 22:50:00
O000000313,ORDER_RECEIVED,2025-01-01 20:18:00
O000000313,RELEASED_TO_WMS,2025-01-01 20:58:00
O000000314,ORDER_RECEIVED,2025-01-01 10:47:00
O000000314,RELEASED_TO_WMS,2025-01-01 11:52:00
O000000315,ORDER_RECEIVED,2025-01-01 20:25:00
O000000315,RELEASED_TO_WMS,2025-01-01 23:46:00
O000000316,ORDER_RECEIVED,2025-01-01 12:44:00
O000000316,RELEASED_TO_WMS,2025-01-01 14:44:00
O000000317,ORDER_RECEIVED,2025-01-01 03:52:00
O000000317,RELEASED_TO_WMS,2025-01-01 04:13:00
O000000318,ORDER_RECEIVED,2025-01-01 18:39:00
O000000318,RELEASED_TO_WMS,2025-01-01 21:32:00
O000000319,ORDER_RECEIVED,2025-01-01 12:42:00
O000000319,RELEASED_TO_WMS,2025-01-01 15:04:00
O000000320,ORDER_RECEIVED,2025-01-01 03:09:00
O000000320,RELEASED_TO_WMS,2025-01-01 03:59:00
O000000321,ORDER_RECEIVED,2025-01-01 11:34:00
O000000321,RELEASED_TO_WMS,2025-01-01 14:00:00
O000000322,ORDER_RECEIVED,2025-01-01 13:18:00
O000000322,RELEASED_TO_WMS,2025-01-01 18:35:00
O000000323,ORDER_RECEIVED,2025-01-01 00:43:00
O000000323,RELEASED_TO_WMS,2025-01-01 01:03:00
O000000324,ORDER_RECEIVED,2025-01-01 07:43:00
O000000324,RELEASED_TO_WMS,2025-01-01 13:33:00
O000000325,ORDER_RECEIVED,2025-01-01 09:36:00
O000000325,RELEASED_TO_WMS,2025-01-01 14:41:00
O000000326,ORDER_RECEIVED,2025-01-01 23:43:00
O000000326,RELEASED_TO_WMS,2025-01-02 02:09:00
O000000327,ORDER_RECEIVED,2025-01-01 11:15:00
O000000327,RELEASED_TO_WMS,2025-01-01 15:26:00
O000000328,ORDER_RECEIVED,2025-01-01 08:11:00
O000000328,RELEASED_TO_WMS,2025-01-01 08:50:00
O000000329,ORDER_RECEIVED,2025-01-01 19:04:00
O000000329,RELEASED_TO_WMS,2025-01-01 23:00:00
O000000330,ORDER_RECEIVED,2025-01-01 19:02:00
O000000330,RELEASED_TO_WMS,2025-01-01 22:22:00
O000000330,RETURN_REQUESTED,2025-01-05 13:22:00
O000000331,ORDER_RECEIVED,2025-01-01 13:15:00
O000000331,RELEASED_TO_WMS,2025-01-01 19:12:00
O000000332,ORDER_RECEIVED,2025-01-01 09:32:00
O000000332,RELEASED_TO_WMS,2025-01-01 12:27:00
O000000333,ORDER_RECEIVED,2025-01-01 18:54:00
O000000333,RELEASED_TO_WMS,2025-01-01 22:48:00
O000000334,ORDER_RECEIVED,2025-01-01 15:32:00
O000000334,RELEASED_TO_WMS,2025-01-01 17:40:00
O000000335,ORDER_RECEIVED,2025-01-01 07:16:00
O000000335,RELEASED_TO_WMS,2025-01-01 11:20:00
O000000336,ORDER_RECEIVED,2025-01-01 14:44:00
O000000336,RELEASED_TO_WMS,2025-01-01 20:27:00
O000000337,ORDER_RECEIVED,2025-01-01 02:10:00
O000000337,RELEASED_TO_WMS,2025-01-01 06:20:00
O000000338,ORDER_RECEIVED,2025-01-01 23:42:00
O000000338,RELEASED_TO_WMS,2025-01-02 02:34:00
O000000339,ORDER_RECEIVED,2025-01-01 06:39:00
O000000339,RELEASED_TO_WMS,2025-01-01 12:36:00
O000000340,ORDER_RECEIVED,2025-01-01 04:08:00
O000000340,RELEASED_TO_WMS,2025-01-01 06:10:00
O000000341,ORDER_RECEIVED,2025-01-01 17:38:00
O000000341,RELEASED_TO_WMS,2025-01-01 22:09:00
O000000342,ORDER_RECEIVED,2025-01-01 03:35:00
O000000342,RELEASED_TO_WMS,2025-01-01 07:59:00
O000000343,ORDER_RECEIVED,2025-01-01 07:55:00
O000000343,RELEASED_TO_WMS,2025-01-01 10:37:00
O000000344,ORDER_RECEIVED,2025-01-01 16:42:00
O000000344,RELEASED_TO_WMS,2025-01-01 19:20:00
O000000345,ORDER_RECEIVED,2025-01-01 19:51:00
O000000345,RELEASED_TO_WMS,2025-01-01 20:42:00
O000000346,ORDER_RECEIVED,2025-01-01 17:35:00
O000000346,CANCELLED,2025-01-01 20:00:00
O000000346,RELEASED_TO_WMS,2025-01-01 21:40:00
O000000347,ORDER_RECEIVED,2025-01-01 04:44:00
O000000347,RELEASED_TO_WMS,2025-01-01 05:59:00
O000000348,ORDER_RECEIVED,2025-01-01 18:40:00
O000000348,RELEASED_TO_WMS,2025-01-02 00:10:00
O000000349,ORDER_RECEIVED,2025-01-01 16:01:00
O000000349,RELEASED_TO_WMS,2025-01-01 20:41:00
O000000350,ORDER_RECEIVED,2025-01-01 03:19:00
O000000350,RELEASED_TO_WMS,2025-01-01 08:49:00
O000000351,ORDER_RECEIVED,2025-01-01 21:50:00
O000000351,RELEASED_TO_WMS,2025-01-02 01:15:00
O000000352,ORDER_RECEIVED,2025-01-01 16:50:00
O000000352,RELEASED_TO_WMS,2025-01-01 21:23:00
O000000353,ORDER_RECEIVED,2025-01-01 06:07:00
O000000353,RELEASED_TO_WMS,2025-01-01 10:31:00
O000000354,ORDER_RECEIVED,2025-01-01 23:25:00
O000000354,RELEASED_TO_WMS,2025-01-02 02:50:00
O000000355,ORDER_RECEIVED,2025-01-01 00:33:00
O000000355,RELEASED_TO_WMS,2025-01-01 06:20:00
O000000356,ORDER_RECEIVED,2025-01-01 14:38:00
O000000356,RELEASED_TO_WMS,2025-01-01 19:46:00
O000000357,ORDER_RECEIVED,2025-01-01 20:29:00
O000000357,RELEASED_TO_WMS,2025-01-02 00:48:00
O000000358,ORDER_RECEIVED,2025-01-01 11:45:00
O000000358,RELEASED_TO_WMS,2025-01-01 16:40:00
O000000359,ORDER_RECEIVED,2025-01-01 05:51:00
O000000359,RELEASED_TO_WMS,2025-01-01 07:58:00
O000000360,ORDER_RECEIVED,2025-01-01 20:14:00
O000000360,RELEASED_TO_WMS,2025-01-02 02:12:00
O000000361,ORDER_RECEIVED,2025-01-01 18:21:00
O000000361,RELEASED_TO_WMS,2025-01-01 22:13:00
O000000362,ORDER_RECEIVED,2025-01-01 10:57:00
O000000362,RELEASED_TO_WMS,2025-01-01 14:52:00
O000000363,ORDER_RECEIVED,2025-01-01 06:56:00
O000000363,RELEASED_TO_WMS,2025-01-01 09:19:00
O000000364,ORDER_RECEIVED,2025-01-01 09:50:00
O000000364,RELEASED_TO_WMS,2025-01-01 11:48:00
O000000364,RETURN_REQUESTED,2025-01-07 14:48:00
O000000365,ORDER_RECEIVED,2025-01-01 00:56:00
O000000365,RELEASED_TO_WMS,2025-01-01 03:10:00
O000000366,ORDER_RECEIVED,2025-01-01 05:37:00
O000000366,RELEASED_TO_WMS,2025-01-01 06:44:00
O000000367,ORDER_RECEIVED,2025-01-01 02:46:00
O000000367,RELEASED_TO_WMS,2025-01-01 05:18:00
O000000368,ORDER_RECEIVED,2025-01-01 22:42:00
O000000368,RELEASED_TO_WMS,2025-01-01 23:54:00
O000000369,ORDER_RECEIVED,2025-01-01 21:03:00
O000000369,RELEASED_TO_WMS,2025-01-02 02:40:00
O000000370,ORDER_RECEIVED,2025-01-01 22:31:00
O000000370,RELEASED_TO_WMS,2025-01-01 23:37:00
O000000371,ORDER_RECEIVED,2025-01-01 11:25:00
O000000371,RELEASED_TO_WMS,2025-01-01 16:45:00
O000000372,ORDER_RECEIVED,2025-01-01 17:03:00
O000000372,RELEASED_TO_WMS,2025-01-01 22:06:00
O000000373,ORDER_RECEIVED,2025-01-01 12:09:00
O000000373,RELEASED_TO_WMS,2025-01-01 15:36:00
O000000374,ORDER_RECEIVED,2025-01-01 19:06:00
O000000374,RELEASED_TO_WMS,2025-01-01 23:07:00
O000000375,ORDER_RECEIVED,2025-01-01 00:45:00
O000000375,RELEASED_TO_WMS,2025-01-01 04:00:00
O000000376,ORDER_RECEIVED,2025-01-01 02:50:00
O000000376,RELEASED_TO_WMS,2025-01-01 08:42:00
O000000377,ORDER_RECEIVED,2025-01-01 04:16:00
O000000377,RELEASED_TO_WMS,2025-01-01 07:00:00
O000000378,ORDER_RECEIVED,2025-01-01 18:18:00
O000000378,RELEASED_TO_WMS,2025-01-01 20:38:00
O000000379,ORDER_RECEIVED,2025-01-01 21:44:00
O000000379,RELEASED_TO_WMS,2025-01-02 02:43:00
O000000380,ORDER_RECEIVED,2025-01-01 05:38:00
O000000380,RELEASED_TO_WMS,2025-01-01 10:12:00
O000000381,ORDER_RECEIVED,2025-01-01 05:19:00
O000000381,RELEASED_TO_WMS,2025-01-01 10:42:00
O000000382,ORDER_RECEIVED,2025-01-01 21:58:00
O000000382,RELEASED_TO_WMS,2025-01-01 22:50:00
O000000383,ORDER_RECEIVED,2025-01-01 06:44:00
O000000383,RELEASED_TO_WMS,2025-01-01 07:26:00
O000000383,RETURN_REQUESTED,2025-01-02 19:26:00
O000000384,ORDER_RECEIVED,2025-01-01 10:28:00
O000000384,RELEASED_TO_WMS,2025-01-01 15:37:00
O000000385,ORDER_RECEIVED,2025-01-01 18:35:00
O000000385,RELEASED_TO_WMS,2025-01-01 23:08:00
O000000386,ORDER_RECEIVED,2025-01-01 19:45:00
O000000386,RELEASED_TO_WMS,2025-01-01 20:27:00
O000000387,ORDER_RECEIVED,2025-01-01 20:39:00
O000000387,RELEASED_TO_WMS,2025-01-01 23:33:00
O000000388,ORDER_RECEIVED,2025-01-01 19:39:00
O000000388,RELEASED_TO_WMS,2025-01-01 23:04:00
O000000389,ORDER_RECEIVED,2025-01-01 17:42:00
O000000389,RELEASED_TO_WMS,2025-01-01 19:10:00
O000000390,ORDER_RECEIVED,2025-01-01 12:06:00
O000000390,RELEASED_TO_WMS,2025-01-01 14:11:00
O000000391,ORDER_RECEIVED,2025-01-01 08:49:00
O000000391,RELEASED_TO_WMS,2025-01-01 12:49:00
O000000392,ORDER_RECEIVED,2025-01-01 18:02:00
O000000392,RELEASED_TO_WMS,2025-01-01 20:16:00
O000000393,ORDER_RECEIVED,2025-01-01 04:13:00
O000000393,RELEASED_TO_WMS,2025-01-01 04:53:00
O000000394,ORDER_RECEIVED,2025-01-01 09:33:00
O000000394,RELEASED_TO_WMS,2025-01-01 15:28:00
O000000395,ORDER_RECEIVED,2025-01-01 15:41:00
O000000395,RELEASED_TO_WMS,2025-01-01 17:03:00
O000000396,ORDER_RECEIVED,2025-01-01 21:00:00
O000000396,RELEASED_TO_WMS,2025-01-01 23:54:00
O000000397,ORDER_RECEIVED,2025-01-01 04:36:00
O000000397,RELEASED_TO_WMS,2025-01-01 10:17:00
O000000398,ORDER_RECEIVED,2025-01-01 06:56:00
O000000398,RELEASED_TO_WMS,2025-01-01 11:29:00
O000000399,ORDER_RECEIVED,2025-01-01 13:13:00
O000000399,RELEASED_TO_WMS,2025-01-01 16:10:00
O000000400,ORDER_RECEIVED,2025-01-01 00:38:00
O000000400,RELEASED_TO_WMS,2025-01-01 03:04:00
O000000401,ORDER_RECEIVED,2025-01-01 11:40:00
O000000401,RELEASED_TO_WMS,2025-01-01 13:27:00
O000000402,ORDER_RECEIVED,2025-01-01 18:11:00
O000000402,RELEASED_TO_WMS,2025-01-01 19:24:00
O000000403,ORDER_RECEIVED,2025-01-01 09:14:00
O000000403,RELEASED_TO_WMS,2025-01-01 10:29:00
O000000404,ORDER_RECEIVED,2025-01-01 07:33:00
O000000404,CANCELLED,2025-01-01 07:49:00
O000000404,RELEASED_TO_WMS,2025-01-01 12:40:00
O000000405,ORDER_RECEIVED,2025-01-01 14:21:00
O000000405,RELEASED_TO_WMS,2025-01-01 19:45:00
O000000406,ORDER_RECEIVED,2025-01-01 20:09:00
O000000406,RELEASED_TO_WMS,2025-01-02 01:31:00
O000000407,ORDER_RECEIVED,2025-01-01 20:10:00
O000000407,RELEASED_TO_WMS,2025-01-02 01:48:00
O000000408,ORDER_RECEIVED,2025-01-01 11:22:00
O000000408,RELEASED_TO_WMS,2025-01-01 15:01:00
O000000409,ORDER_RECEIVED,2025-01-01 00:38:00
O000000409,RELEASED_TO_WMS,2025-01-01 02:10:00
O000000410,ORDER_RECEIVED,2025-01-01 02:30:00
O000000410,RELEASED_TO_WMS,2025-01-01 05:13:00
O000000411,ORDER_RECEIVED,2025-01-01 15:38:00
O000000411,RELEASED_TO_WMS,2025-01-01 20:50:00
O000000412,ORDER_RECEIVED,2025-01-01 05:51:00
O000000412,RELEASED_TO_WMS,2025-01-01 06:29:00
O000000413,ORDER_RECEIVED,2025-01-01 22:18:00
O000000413,RELEASED_TO_WMS,2025-01-02 02:05:00
O000000414,ORDER_RECEIVED,2025-01-01 00:46:00
O000000414,RELEASED_TO_WMS,2025-01-01 06:22:00
O000000415,ORDER_RECEIVED,2025-01-01 01:13:00
O000000415,RELEASED_TO_WMS,2025-01-01 02:12:00
O000000416,ORDER_RECEIVED,2025-01-01 04:46:00
O000000416,RELEASED_TO_WMS,2025-01-01 09:55:00
O000000417,ORDER_RECEIVED,2025-01-01 16:36:00
O000000417,RELEASED_TO_WMS,2025-01-01 19:54:00
O000000418,ORDER_RECEIVED,2025-01-01 05:02:00
O000000418,RELEASED_TO_WMS,2025-01-01 07:38:00
O000000419,ORDER_RECEIVED,2025-01-01 02:04:00
O000000419,RELEASED_TO_WMS,2025-01-01 05:40:00
O000000420,ORDER_RECEIVED,2025-01-01 19:13:00
O000000420,RELEASED_TO_WMS,2025-01-02 01:05:00
O000000421,ORDER_RECEIVED,2025-01-01 06:57:00
O000000421,RELEASED_TO_WMS,2025-01-01 12:47:00
O000000422,ORDER_RECEIVED,2025-01-01 19:04:00
O000000422,RELEASED_TO_WMS,2025-01-01 22:42:00
O000000423,ORDER_RECEIVED,2025-01-01 05:12:00
O000000423,RELEASED_TO_WMS,2025-01-01 06:37:00
O000000424,ORDER_RECEIVED,2025-01-01 00:44:00
O000000424,RELEASED_TO_WMS,2025-01-01 04:24:00
O000000425,ORDER_RECEIVED,2025-01-01 10:33:00
O000000425,RELEASED_TO_WMS,2025-01-01 13:19:00
O000000426,ORDER_RECEIVED,2025-01-01 19:14:00
O000000426,RELEASED_TO_WMS,2025-01-02 00:51:00
O000000427,ORDER_RECEIVED,2025-01-01 06:30:00
O000000427,RELEASED_TO_WMS,2025-01-01 09:23:00
O000000428,ORDER_RECEIVED,2025-01-01 06:59:00
O000000428,RELEASED_TO_WMS,2025-01-01 11:02:00
O000000429,ORDER_RECEIVED,2025-01-01 23:17:00
O000000429,RELEASED_TO_WMS,2025-01-02 01:34:00
O000000430,ORDER_RECEIVED,2025-01-01 07:20:00
O000000430,RELEASED_TO_WMS,2025-01-01 08:36:00
O000000431,ORDER_RECEIVED,2025-01-01 20:43:00
O000000431,RELEASED_TO_WMS,2025-01-01 22:15:00
O000000432,ORDER_RECEIVED,2025-01-01 12:46:00
O000000432,RELEASED_TO_WMS,2025-01-01 14:33:00
O000000433,ORDER_RECEIVED,2025-01-01 04:21:00
O000000433,RELEASED_TO_WMS,2025-01-01 08:04:00
O000000434,ORDER_RECEIVED,2025-01-01 15:45:00
O000000434,RELEASED_TO_WMS,2025-01-01 21:26:00
O000000435,ORDER_RECEIVED,2025-01-01 22:06:00
O000000435,CANCELLED,2025-01-02 00:54:00
O000000435,RELEASED_TO_WMS,2025-01-02 01:42:00
O000000436,ORDER_RECEIVED,2025-01-01 16:19:00
O000000436,CANCELLED,2025-01-01 18:02:00
O000000436,RELEASED_TO_WMS,2025-01-01 21:49:00
O000000437,ORDER_RECEIVED,2025-01-01 03:37:00
O000000437,RELEASED_TO_WMS,2025-01-01 08:46:00
O000000438,ORDER_RECEIVED,2025-01-01 10:51:00
O000000438,RELEASED_TO_WMS,2025-01-01 11:12:00
O000000439,ORDER_RECEIVED,2025-01-01 21:08:00
O000000439,RELEASED_TO_WMS,2025-01-02 02:26:00
O000000440,ORDER_RECEIVED,2025-01-01 01:23:00
O000000440,RELEASED_TO_WMS,2025-01-01 03:14:00
O000000441,ORDER_RECEIVED,2025-01-01 03:35:00
O000000441,RELEASED_TO_WMS,2025-01-01 06:43:00
O000000442,ORDER_RECEIVED,2025-01-01 01:50:00
O000000442,RELEASED_TO_WMS,2025-01-01 07:37:00
O000000443,ORDER_RECEIVED,2025-01-01 22:20:00
O000000443,RELEASED_TO_WMS,2025-01-02 02:02:00
O000000444,ORDER_RECEIVED,2025-01-01 02:48:00
O000000444,RELEASED_TO_WMS,2025-01-01 03:42:00
O000000445,ORDER_RECEIVED,2025-01-01 05:52:00
O000000445,RELEASED_TO_WMS,2025-01-01 09:23:00
O000000446,ORDER_RECEIVED,2025-01-01 21:50:00
O000000446,RELEASED_TO_WMS,2025-01-02 00:34:00
O000000447,ORDER_RECEIVED,2025-01-01 03:05:00
O000000447,RELEASED_TO_WMS,2025-01-01 04:05:00
O000000448,ORDER_RECEIVED,2025-01-01 01:39:00
O000000448,RELEASED_TO_WMS,2025-01-01 03:35:00
O000000449,ORDER_RECEIVED,2025-01-01 01:35:00
