shipment_id,pickup_ts,delivered_ts,actual_distance_km,actual_cost
S000000317,2025-01-01 07:13:00,2025-01-02 01:33:10.758374260,12.46,5472.0
S000000318,2025-01-02 00:31:00,2025-01-02 17:43:13.151320376,21.38,5094.0
S000000319,2025-01-01 18:50:00,2025-01-02 02:04:33.588267853,9.18,4815.0
S000000320,2025-01-01 07:08:00,2025-01-02 07:50:09.302916718,27.85,6103.0
S000000321,2025-01-01 15:30:00,2025-01-02 12:09:56.839591944,29.06,6857.0
S000000322,2025-01-01 19:18:00,2025-01-03 06:03:39.292081855,15.77,5244.0
S000000323,2025-01-01 03:38:00,2025-01-02 05:14:07.374984480,11.24,4922.0
S000000324,2025-01-01 17:14:00,2025-01-03 04:08:00.732388914,19.69,5531.0
S000000325,2025-01-01 18:35:00,2025-01-02 03:03:29.669472372,26.37,7747.0
S000000326,2025-01-02 03:19:00,2025-01-03 05:09:23.326703548,20.85,5792.0
S000000327,2025-01-01 16:38:00,2025-01-02 22:41:25.566276128,27.73,5152.0
S000000328,2025-01-01 09:18:00,2025-01-02 08:51:24.216140379,16.45,5368.0
S000000329,2025-01-01 23:51:00,2025-01-02 23:31:30.938302477,19.49,6259.0
S000000330,2025-01-02 00:44:00,2025-01-02 09:43:03.454812168,10.44,4502.0
S000000331,2025-01-01 21:32:00,2025-01-02 11:48:44.058521128,21.59,6726.0
S000000332,2025-01-01 14:08:00,2025-01-02 14:22:29.853614317,9.5,4311.0
S000000333,2025-01-02 00:16:00,2025-01-02 19:24:10.597945992,20.89,7166.0
S000000334,2025-01-01 21:02:00,2025-01-03 04:39:01.571954804,28.21,6382.0
S000000335,2025-01-01 13:21:00,2025-01-02 18:13:23.776530110,6.47,4584.0
S000000336,2025-01-01 23:44:00,2025-01-02 20:51:04.891782435,19.36,6344.0
S000000337,2025-01-01 10:11:00,2025-01-02 09:45:48.394194492,5.34,4179.0
S000000338,2025-01-02 04:03:00,2025-01-03 05:03:13.156859570,21.52,5964.0
S000000339,2025-01-01 13:40:00,2025-01-02 14:38:00.935149123,5.51,4567.0
S000000340,2025-01-01 09:59:00,2025-01-02 12:15:28.251225465,29.88,6308.0
S000000341,2025-01-02 00:48:00,2025-01-02 20:42:34.871148781,5.65,4293.0
S000000342,2025-01-01 09:23:00,2025-01-01 17:20:42.995942150,32.87,6203.0
S000000343,2025-01-01 13:13:00,2025-01-02 23:46:52.512876140,24.96,6131.0
S000000344,2025-01-01 21:33:00,2025-01-02 02:04:35.679194385,17.61,4720.0
S000000345,2025-01-02 00:21:00,2025-01-02 04:52:50.236233366,21.9,5311.0
S000000346,2025-01-01 22:56:00,2025-01-03 08:57:44.635861660,27.63,6648.0
S000000347,2025-01-01 09:57:00,2025-01-02 05:46:12.905986497,31.42,5495.0
S000000348,2025-01-02 03:55:00,2025-01-03 10:04:42.209924774,10.2,4017.0
S000000349,2025-01-01 21:40:00,2025-01-02 14:00:34.332577101,17.24,5916.0
S000000350,2025-01-01 09:45:00,2025-01-02 03:32:24.646266632,6.13,4384.0
S000000351,2025-01-02 03:32:00,2025-01-03 06:06:19.257313893,18.67,5439.0
S000000352,2025-01-01 21:52:00,2025-01-02 18:08:59.739432002,6.28,4299.0
S000000353,2025-01-01 11:56:00,2025-01-02 20:45:11.140267339,18.11,5394.0
S000000354,2025-01-02 04:45:00,2025-01-03 06:52:39.977154260,19.8,5123.0
S000000355,2025-01-01 10:13:00,2025-01-02 07:05:21.266900212,16.27,5201.0
S000000356,2025-01-01 23:44:00,2025-01-03 06:17:05.469370516,17.43,4999.0
S000000357,2025-01-02 01:41:00,2025-01-02 23:07:12.308752104,21.49,6077.0
S000000358,2025-01-01 20:16:00,2025-01-02 09:51:16.363776386,20.95,7271.0
S000000359,2025-01-01 08:38:00,2025-01-01 16:29:08.062144650,14.86,6012.0
S000000360,2025-01-02 05:16:00,2025-01-02 20:29:03.426641011,20.35,5961.0
S000000361,2025-01-02 01:39:00,2025-01-03 01:57:21.540866425,25.14,6138.0
S000000362,2025-01-01 18:27:00,2025-01-03 05:51:50.387800503,6.78,4247.0
S000000363,2025-01-01 10:28:00,2025-01-02 14:19:26.155215496,6.2,4123.0
S000000364,2025-01-01 15:24:00,2025-01-02 15:12:24.819824091,5.57,4209.0
S000000365,2025-01-01 03:55:00,2025-01-01 14:23:34.983712855,23.83,5898.0
S000000366,2025-01-01 08:58:00,2025-01-02 11:35:26.380056475,15.05,5567.0
S000000367,2025-01-01 07:21:00,2025-01-02 04:05:04.540474287,22.84,6421.0
S000000368,2025-01-02 01:23:00,2025-01-03 05:01:49.060291653,20.93,6511.0
S000000369,2025-01-02 03:04:00,2025-01-02 18:45:43.351073214,11.99,5232.0
S000000370,2025-01-02 02:46:00,2025-01-02 22:04:00.631996023,29.11,7121.0
S000000371,2025-01-01 18:18:00,2025-01-02 15:07:58.247730127,20.75,5279.0
S000000372,2025-01-02 00:51:00,2025-01-02 16:26:13.604841196,9.72,3872.0
S000000373,2025-01-01 17:26:00,2025-01-02 15:57:08.105263158,14.68,5106.0
S000000374,2025-01-02 00:49:00,2025-01-02 13:39:37.814710970,12.27,3972.0
S000000375,2025-01-01 07:34:00,2025-01-01 14:00:34.657308380,8.04,4322.0
S000000376,2025-01-01 09:22:00,2025-01-01 19:04:29.524611762,7.24,4409.0
S000000377,2025-01-01 10:02:00,2025-01-02 05:50:48.194610073,26.75,7184.0
S000000378,2025-01-01 23:42:00,2025-01-02 05:50:51.626118573,12.39,5187.0
S000000379,2025-01-02 04:26:00,2025-01-02 20:48:25.102990963,14.53,4878.0
S000000380,2025-01-01 11:29:00,2025-01-02 13:06:19.384114749,22.83,6258.0
S000000381,2025-01-01 11:03:00,2025-01-02 07:26:17.670383174,18.36,4937.0
S000000382,2025-01-02 02:36:00,2025-01-03 00:18:51.312873614,25.24,6192.0
S000000383,2025-01-01 11:14:00,2025-01-02 14:24:55.637904925,23.76,5807.0
S000000384,2025-01-01 16:50:00,2025-01-02 00:42:07.516687861,13.55,4962.0
S000000385,2025-01-01 23:35:00,2025-01-02 12:01:30.804580341,11.54,4493.0
S000000386,2025-01-01 21:14:00,2025-01-02 14:45:14.974280432,26.09,7289.0
S000000387,2025-01-02 00:07:00,2025-01-02 12:41:49.935011412,22.26,6054.0
S000000388,2025-01-02 02:26:00,2025-01-02 20:28:29.891715874,31.91,8042.0
S000000389,2025-01-01 22:46:00,2025-01-03 07:21:48.449548230,6.71,3710.0
S000000390,2025-01-01 15:04:00,2025-01-01 22:43:44.186192874,25.68,6171.0
S000000391,2025-01-01 15:53:00,2025-01-02 05:18:39.082744412,17.58,5490.0
S000000392,2025-01-01 21:15:00,2025-01-03 05:00:12.473752798,5.66,3766.0
S000000393,2025-01-01 06:33:00,2025-01-02 04:37:47.550806230,21.26,6155.0
S000000394,2025-01-01 17:59:00,2025-01-03 05:01:22.844173354,23.09,6665.0
S000000395,2025-01-01 20:01:00,2025-01-02 05:32:07.930469452,3.39,3419.0
S000000396,2025-01-02 03:26:00,2025-01-03 07:36:59.261909030,12.72,4635.0
S000000397,2025-01-01 10:46:00,2025-01-02 17:37:03.229479561,23.0,6270.0
S000000398,2025-01-01 12:32:00,2025-01-02 23:12:23.123494185,12.25,5304.0
S000000399,2025-01-01 17:31:00,2025-01-02 02:33:57.148254567,14.34,5632.0
S000000400,2025-01-01 04:32:00,2025-01-02 01:40:38.519766927,16.15,5624.0
S000000401,2025-01-01 17:26:00,2025-01-02 10:19:48.441818209,9.32,4696.0
S000000402,2025-01-01 22:35:00,2025-01-02 21:58:27.621790270,28.68,7920.0
S000000403,2025-01-01 11:59:00,2025-01-01 18:31:37.342876437,20.35,6387.0
S000000404,2025-01-01 16:33:00,2025-01-02 11:42:42.577182997,5.29,4218.0
S000000405,2025-01-01 21:54:00,2025-01-02 02:49:38.252292456,25.47,8165.0
S000000406,2025-01-02 03:41:00,2025-01-02 17:35:11.327944914,24.28,6087.0
S000000407,2025-01-02 03:43:00,2025-01-03 10:00:16.382421700,12.16,4224.0
S000000408,2025-01-01 15:52:00,2025-01-02 10:48:49.860409992,26.43,8123.0
S000000409,2025-01-01 05:55:00,2025-01-02 13:09:31.292654370,5.96,4132.0
S000000410,2025-01-01 05:36:00,2025-01-01 11:27:39.434885809,31.65,8226.0
S000000411,2025-01-01 21:48:00,2025-01-03 00:12:03.977852698,18.25,5952.0
S000000412,2025-01-01 07:39:00,2025-01-01 13:34:07.674453076,22.34,5526.0
S000000413,2025-01-02 03:26:00,2025-01-02 12:24:19.710013191,4.43,3690.0
S000000414,2025-01-01 07:11:00,2025-01-02 12:53:55.663711455,30.89,6202.0
S000000415,2025-01-01 02:35:00,2025-01-01 07:12:49.776382981,3.3,3509.0
S000000416,2025-01-01 12:44:00,2025-01-02 04:54:41.844379594,9.98,4883.0
S000000417,2025-01-01 23:47:00,2025-01-03 09:44:41.729948179,7.65,4306.0
S000000418,2025-01-01 08:24:00,2025-01-01 17:22:00.189383484,21.1,7073.0
S000000419,2025-01-01 07:05:00,2025-01-02 17:24:52.961655738,7.4,3984.0
S000000420,2025-01-02 03:16:00,2025-01-02 13:31:45.652371534,25.78,6593.0
S000000421,2025-01-01 16:31:00,2025-01-02 05:09:18.074622955,20.95,5758.0
S000000422,2025-01-02 01:34:00,2025-01-03 01:59:09.189080202,3.58,3793.0
S000000423,2025-01-01 09:45:00,2025-01-01 13:57:31.972842079,2.6,3562.0
S000000424,2025-01-01 06:51:00,2025-01-02 09:32:24.751909752,3.79,4465.0
S000000425,2025-01-01 15:10:00,2025-01-03 00:04:46.496848795,21.69,5102.0
S000000426,2025-01-02 01:54:00,2025-01-02 17:17:11.391859802,25.98,7409.0
S000000427,2025-01-01 12:53:00,2025-01-02 12:15:17.998420472,9.09,4153.0
S000000428,2025-01-01 14:18:00,2025-01-02 05:44:00.372893251,27.41,6289.0
S000000429,2025-01-02 01:59:00,2025-01-03 04:07:28.241221614,4.73,4262.0
S000000430,2025-01-01 11:33:00,2025-01-02 08:24:40.974046120,28.04,6694.0
S000000431,2025-01-01 22:53:00,2025-01-02 18:58:06.223446913,32.54,6709.0
S000000432,2025-01-01 17:35:00,2025-01-01 23:15:23.573882150,21.18,6357.0
S000000433,2025-01-01 11:25:00,2025-01-02 12:35:21.605774739,18.35,5277.0
S000000434,2025-01-01 22:14:00,2025-01-02 18:25:31.241869735,27.63,7320.0
S000000435,2025-01-02 03:37:00,2025-01-02 17:53:06.011963868,3.73,3774.0
S000000436,2025-01-01 22:36:00,2025-01-02 17:57:03.765108578,7.48,4222.0
S000000437,2025-01-01 11:10:00,2025-01-02 01:44:32.805685293,6.39,4325.0
S000000438,2025-01-01 14:56:00,2025-01-02 03:36:29.425619866,16.17,5611.0
S000000439,2025-01-02 03:03:00,2025-01-02 10:55:43.414539790,19.73,6596.0
S000000440,2025-01-01 05:01:00,2025-01-01 16:03:06.274267112,20.23,5534.0
S000000441,2025-01-01 10:37:00,2025-01-01 18:45:59.774549683,27.34,6696.0
S000000442,2025-01-01 09:03:00,2025-01-01 13:22:24.950519144,8.01,3754.0
S000000443,2025-01-02 02:51:00,2025-01-03 06:27:29.761009102,25.1,6585.0
S000000444,2025-01-01 05:49:00,2025-01-01 12:50:19.648086175,8.92,4951.0
S000000445,2025-01-01 11:34:00,2025-01-02 04:12:07.980718920,8.73,4660.0
S000000446,2025-01-02 03:19:00,2025-01-03 04:02:11.572829929,18.67,6665.0
S000000447,2025-01-01 05:34:00,2025-01-02 08:12:47.669405992,26.28,7662.0
S000000448,2025-01-01 07:25:00,2025-01-01 13:52:08.931455586,16.61,5826.0
S000000449,2025-01-01 04:17:00,2025-01-02 12:29:26.990297812,4.8,4333.0
S000000450,2025-01-01 16:01:00,2025-01-01 22:52:49.170356866,22.46,5324.0
S000000451,2025-01-01 09:02:00,2025-01-02 05:27:26.608858726,4.24,3568.0
S000000452,2025-01-01 20:35:00,2025-01-03 02:53:42.284069553,27.62,5412.0
S000000453,2025-01-01 14:00:00,2025-01-02 08:38:58.211201266,24.44,7245.0
S000000454,2025-01-01 05:44:00,2025-01-02 17:43:19.845232087,8.13,4359.0
S000000455,2025-01-01 12:49:00,2025-01-02 15:24:10.897323216,5.24,3638.0
S000000456,2025-01-01 20:21:00,2025-01-02 11:11:31.820742733,7.59,4237.0
S000000457,2025-01-01 12:15:00,2025-01-01 18:41:19.208309280,29.11,7365.0
S000000458,2025-01-01 10:54:00,2025-01-02 17:18:13.265697758,16.39,4870.0
S000000459,2025-01-01 19:48:00,2025-01-03 03:39:20.611749495,25.15,6897.0
S000000460,2025-01-01 18:41:00,2025-01-02 18:51:50.351375247,17.19,6548.0
S000000461,2025-01-02 02:19:00,2025-01-02 16:53:55.669127811,17.85,5967.0
S000000462,2025-01-02 05:59:00,2025-01-03 04:05:26.798451379,6.94,4361.0
S000000463,2025-01-02 10:14:00,2025-01-02 14:19:15.368254738,31.42,7875.0
S000000464,2025-01-02 23:44:00,2025-01-03 17:05:21.474110444,11.67,5208.0
S000000465,2025-01-02 09:21:00,2025-01-03 20:54:44.595011231,17.22,5573.0
S000000466,2025-01-02 14:24:00,2025-01-03 01:13:14.123187112,18.55,6426.0
S000000467,2025-01-02 08:19:00,2025-01-03 10:10:12.328693812,18.58,5771.0
S000000468,2025-01-02 22:28:00,2025-01-03 05:49:30.301404660,26.05,6736.0
S000000469,2025-01-03 03:57:00,2025-01-04 07:18:24.417850309,7.65,3553.0
S000000470,2025-01-03 08:20:00,2025-01-04 02:24:47.662900294,19.06,4759.0
S000000471,2025-01-03 00:26:00,2025-01-03 15:20:17.111733267,14.28,5648.0
S000000472,2025-01-02 12:21:00,2025-01-03 08:31:43.612670546,15.47,4648.0
S000000473,2025-01-02 20:03:00,2025-01-04 02:14:49.616631236,6.47,4055.0
S000000474,2025-01-02 12:16:00,2025-01-03 19:05:39.655585506,7.22,4024.0
S000000475,2025-01-02 11:25:00,2025-01-03 02:42:32.873698179,10.02,4876.0
S000000476,2025-01-03 00:24:00,2025-01-04 00:39:05.392256547,10.27,4499.0
S000000477,2025-01-03 06:12:00,2025-01-03 20:32:09.374831401,12.99,5554.0
S000000478,2025-01-02 10:06:00,2025-01-03 04:33:27.125591500,17.21,6781.0
S000000479,2025-01-02 09:51:00,2025-01-03 10:51:01.900325307,22.3,5732.0
S000000480,2025-01-02 20:26:00,2025-01-03 08:36:56.407175108,16.02,4716.0
S000000481,2025-01-03 01:55:00,2025-01-03 16:18:43.984533840,15.45,5034.0
S000000482,2025-01-02 08:43:00,2025-01-02 18:01:33.550296386,9.67,4855.0
S000000483,2025-01-02 13:49:00,2025-01-03 13:03:55.756633930,17.86,6592.0
S000000484,2025-01-02 15:45:00,2025-01-03 22:48:30.126888496,11.35,4511.0
S000000485,2025-01-02 18:57:00,2025-01-04 04:19:45.893242243,3.84,3391.0
S000000486,2025-01-02 07:51:00,2025-01-03 18:00:54.746422063,14.99,5633.0
S000000487,2025-01-03 00:29:00,2025-01-04 05:25:42.402506067,17.16,5248.0
S000000488,2025-01-02 22:55:00,2025-01-03 18:03:14.341134048,9.66,4314.0
S000000489,2025-01-02 07:05:00,2025-01-03 13:04:59.386309288,16.62,4961.0
S000000490,2025-01-02 08:00:00,2025-01-02 20:10:58.662249150,15.69,5586.0
S000000491,2025-01-03 03:48:00,2025-01-04 00:08:58.373553739,21.66,6874.0
S000000492,2025-01-03 00:42:00,2025-01-04 10:05:30.912313682,19.54,5728.0
S000000493,2025-01-02 06:28:00,2025-01-03 04:57:56.659284204,21.88,5720.0
S000000494,2025-01-02 20:24:00,2025-01-03 19:57:14.066012681,12.93,4191.0
S000000495,2025-01-03 00:04:00,2025-01-03 23:56:54.673271270,25.06,5420.0
S000000496,2025-01-02 11:39:00,2025-01-03 17:22:14.068919434,15.15,5033.0
S000000497,2025-01-02 15:17:00,2025-01-02 21:58:30.909291176,15.32,5361.0
S000000498,2025-01-02 21:03:00,2025-01-03 13:00:34.249957898,21.4,4999.0
S000000499,2025-01-02 15:45:00,2025-01-04 01:43:06.744392731,11.44,5507.0
S000000500,2025-01-02 16:12:00,2025-01-04 03:04:59.776158169,19.13,5678.0
S000000501,2025-01-02 11:29:00,2025-01-03 09:22:01.834766264,22.73,5919.0
S000000502,2025-01-02 13:30:00,2025-01-03 03:06:02.974569318,30.98,6178.0
S000000503,2025-01-02 11:59:00,2025-01-03 19:13:57.696289584,23.51,6837.0
S000000504,2025-01-02 14:58:00,2025-01-03 23:28:28.711569247,18.37,6128.0
S000000505,2025-01-02 23:25:00,2025-01-03 12:55:46.692128426,17.36,5139.0
S000000506,2025-01-02 22:21:00,2025-01-04 01:50:32.937855684,21.3,5927.0
S000000507,2025-01-02 13:28:00,2025-01-03 23:54:15.363494127,12.09,4916.0
S000000508,2025-01-02 21:39:00,2025-01-03 15:28:47.330439502,24.87,7624.0
S000000509,2025-01-02 14:30:00,2025-01-02 21:06:30.617984509,13.97,6531.0
S000000510,2025-01-02 08:45:00,2025-01-03 15:25:21.510169788,6.59,4115.0
S000000511,2025-01-02 12:17:00,2025-01-03 13:50:21.301882966,5.35,4612.0
S000000512,2025-01-02 11:35:00,2025-01-03 15:50:46.787347547,28.35,5538.0
S000000513,2025-01-03 05:49:00,2025-01-04 06:56:13.969783682,3.53,3835.0
S000000514,2025-01-02 13:09:00,2025-01-03 06:34:51.621881242,10.24,4139.0
S000000515,2025-01-03 02:55:00,2025-01-04 13:46:54.018152362,12.81,4383.0
S000000516,2025-01-02 07:44:00,2025-01-03 07:39:01.648316697,8.48,5002.0
S000000517,2025-01-02 09:21:00,2025-01-03 06:09:33.111043311,11.65,4365.0
S000000518,2025-01-02 16:31:00,2025-01-03 14:19:28.842047982,23.9,6943.0
S000000519,2025-01-02 13:36:00,2025-01-03 18:02:09.520859194,3.41,3361.0
S000000520,2025-01-02 16:56:00,2025-01-03 16:25:25.394509827,25.18,6515.0
S000000521,2025-01-02 18:08:00,2025-01-03 00:29:13.657545907,25.25,6218.0
S000000522,2025-01-02 18:29:00,2025-01-03 07:21:48.914093586,13.97,5677.0
S000000523,2025-01-02 11:07:00,2025-01-03 07:32:23.758093203,6.81,4023.0
S000000524,2025-01-03 04:27:00,2025-01-03 13:44:02.331193826,20.2,5270.0
S000000525,2025-01-02 14:01:00,2025-01-03 21:24:06.635178668,6.15,4555.0
S000000526,2025-01-02 21:59:00,2025-01-04 02:50:04.928621983,10.74,5984.0
S000000527,2025-01-02 18:41:00,2025-01-03 22:53:34.707763065,30.61,8207.0
S000000528,2025-01-02 10:12:00,2025-01-03 05:09:53.678581081,28.36,8299.0
S000000529,2025-01-02 17:29:00,2025-01-03 06:45:46.075919638,22.33,7201.0
S000000530,2025-01-02 14:10:00,2025-01-03 20:58:48.639636903,11.1,4860.0
S000000531,2025-01-02 10:53:00,2025-01-03 02:10:20.735093378,23.88,6004.0
S000000532,2025-01-02 22:57:00,2025-01-03 20:49:19.664164380,18.82,5434.0
S000000533,2025-01-02 07:52:00,2025-01-02 21:14:23.146996011,13.42,4176.0
S000000534,2025-01-02 16:24:00,2025-01-04 03:50:34.082048029,22.67,5064.0
S000000535,2025-01-03 01:34:00,2025-01-04 04:12:29.514318583,2.74,3697.0
S000000536,2025-01-02 18:10:00,2025-01-04 05:02:19.161302332,8.32,3906.0
S000000537,2025-01-02 08:30:00,2025-01-03 19:14:29.423147506,19.56,4394.0
S000000538,2025-01-02 20:00:00,2025-01-03 06:41:45.698041719,8.05,4082.0
S000000539,2025-01-02 08:28:00,2025-01-03 11:51:17.492542825,6.45,3619.0
S000000540,2025-01-02 16:35:00,2025-01-03 11:29:10.282685464,27.42,6048.0
S000000541,2025-01-02 19:31:00,2025-01-03 19:40:57.816120542,30.25,7306.0
S000000542,2025-01-02 07:09:00,2025-01-03 02:03:25.067723328,15.53,5409.0
S000000543,2025-01-02 04:28:00,2025-01-02 10:17:38.771681124,28.31,6520.0
S000000544,2025-01-03 01:07:00,2025-01-04 02:54:24.026990006,25.6,5936.0
S000000545,2025-01-02 08:55:00,2025-01-03 04:30:55.223789197,6.88,4381.0
S000000546,2025-01-02 09:57:00,2025-01-02 18:13:34.596460664,16.98,6113.0
S000000547,2025-01-02 19:00:00,2025-01-03 19:57:54.936334918,15.43,5372.0
S000000548,2025-01-02 10:11:00,2025-01-02 19:16:58.410811377,4.95,4135.0
S000000549,2025-01-03 02:08:00,2025-01-04 10:11:00.555606381,21.52,5484.0
S000000550,2025-01-02 09:28:00,2025-01-02 14:08:32.396702577,15.91,4233.0
S000000551,2025-01-02 18:26:00,2025-01-03 11:54:10.774496391,13.89,4571.0
S000000552,2025-01-02 21:39:00,2025-01-03 12:37:15.342965932,6.8,3608.0
S000000553,2025-01-02 16:32:00,2025-01-04 00:47:51.033326608,7.4,3905.0
S000000554,2025-01-02 07:41:00,2025-01-03 11:28:51.769202740,25.76,7841.0
S000000555,2025-01-02 11:36:00,2025-01-03 00:03:47.487731691,4.27,4282.0
S000000556,2025-01-03 04:24:00,2025-01-03 19:14:40.501007437,9.27,3959.0
S000000557,2025-01-03 07:11:00,2025-01-04 07:32:56.779951744,11.86,4983.0
S000000558,2025-01-02 20:23:00,2025-01-04 07:21:22.197915559,17.98,4953.0
S000000559,2025-01-02 13:48:00,2025-01-03 06:48:19.683303940,16.95,5570.0
S000000560,2025-01-03 02:36:00,2025-01-04 09:18:33.105728545,16.92,5297.0
S000000561,2025-01-02 23:10:00,2025-01-04 02:08:15.900933133,4.6,4260.0
S000000562,2025-01-02 09:50:00,2025-01-03 12:26:05.527523685,10.76,4647.0
S000000563,2025-01-02 18:47:00,2025-01-03 06:25:30.367445334,23.85,6615.0
S000000564,2025-01-02 10:38:00,2025-01-02 15:35:09.756686145,19.51,6594.0
S000000565,2025-01-02 22:25:00,2025-01-03 17:26:31.174465749,20.76,6029.0
S000000566,2025-01-02 18:12:00,2025-01-03 17:41:12.307329420,18.95,6911.0
S000000567,2025-01-02 18:20:00,2025-01-03 13:37:01.158125416,20.41,6258.0
S000000568,2025-01-02 18:05:00,2025-01-03 10:22:51.531712918,3.67,4321.0
S000000569,2025-01-02 09:53:00,2025-01-02 23:06:55.432847164,14.29,4738.0
S000000570,2025-01-03 05:53:00,2025-01-04 13:23:01.638706766,17.72,4919.0
S000000571,2025-01-02 23:01:00,2025-01-03 08:26:55.613853206,12.08,4542.0
S000000572,2025-01-02 18:15:00,2025-01-02 22:25:18.210400471,24.53,6182.0
S000000573,2025-01-02 14:49:00,2025-01-02 22:16:41.270541667,15.36,5385.0
S000000574,2025-01-02 12:22:00,2025-01-03 06:32:10.401078295,22.41,6180.0
S000000575,2025-01-02 19:55:00,2025-01-03 17:50:27.248333782,25.15,6077.0
S000000576,2025-01-02 23:02:00,2025-01-04 01:21:15.307912700,16.5,6302.0
S000000577,2025-01-02 21:18:00,2025-01-03 19:14:53.566942272,26.23,6984.0
S000000578,2025-01-02 17:13:00,2025-01-03 17:31:40.837884325,16.75,5915.0
S000000579,2025-01-03 05:12:00,2025-01-03 12:56:23.048477278,28.61,6541.0
S000000580,2025-01-02 06:07:00,2025-01-03 00:10:01.933417713,11.3,4627.0
S000000581,2025-01-03 01:40:00,2025-01-04 04:22:27.571831801,18.88,5963.0
S000000582,2025-01-02 07:35:00,2025-01-02 21:57:32.362322818,17.53,5989.0
S000000583,2025-01-02 22:32:00,2025-01-03 10:46:09.047749898,5.5,4530.0
S000000584,2025-01-02 09:01:00,2025-01-02 21:50:37.691902624,13.06,4470.0
S000000585,2025-01-02 11:39:00,2025-01-03 03:47:02.620149183,32.34,8170.0
S000000586,2025-01-02 05:31:00,2025-01-02 09:38:13.172248423,20.25,4820.0
S000000587,2025-01-02 09:36:00,2025-01-03 18:32:01.621030567,6.36,4709.0
S000000588,2025-01-02 12:00:00,2025-01-02 22:35:22.070545724,12.85,5108.0
S000000589,2025-01-02 16:12:00,2025-01-03 23:36:51.292984284,6.74,4638.0
S000000590,2025-01-02 06:20:00,2025-01-02 12:07:42.386838630,3.81,4036.0
S000000591,2025-01-02 14:35:00,2025-01-03 03:31:00.237367176,30.12,6197.0
S000000592,2025-01-02 22:22:00,2025-01-03 19:45:14.477507894,17.11,4843.0
S000000593,2025-01-02 23:07:00,2025-01-03 07:44:21.686291623,9.57,3961.0
S000000594,2025-01-02 23:31:00,2025-01-04 11:06:28.288483123,18.85,5723.0
S000000595,2025-01-02 06:10:00,2025-01-03 04:08:07.924362614,2.65,3694.0
S000000596,2025-01-02 14:52:00,2025-01-03 20:41:23.666706343,10.19,4470.0
S000000597,2025-01-02 10:02:00,2025-01-02 22:55:12.797101100,23.53,6796.0
S000000598,2025-01-02 22:09:00,2025-01-03 08:13:57.584393007,18.28,5063.0
S000000599,2025-01-02 23:30:00,2025-01-04 06:37:00.400293109,31.05,8030.0
S000000600,2025-01-03 04:10:00,2025-01-03 15:13:53.235680641,18.87,5526.0
S000000601,2025-01-02 22:45:00,2025-01-03 15:00:30.653228750,16.45,4406.0
S000000602,2025-01-02 08:42:00,2025-01-03 12:23:48.066274935,23.05,5816.0
S000000603,2025-01-02 08:51:00,2025-01-02 20:19:22.904974750,27.92,6931.0
S000000604,2025-01-03 03:08:00,2025-01-04 04:05:18.247625755,19.52,6044.0
S000000605,2025-01-02 06:57:00,2025-01-03 17:32:36.549999859,27.38,7751.0
S000000606,2025-01-02 20:11:00,2025-01-03 17:24:18.987052893,27.93,6884.0
S000000607,2025-01-03 06:32:00,2025-01-03 19:10:52.502053088,23.64,6829.0
S000000608,2025-01-02 13:59:00,2025-01-04 00:03:51.737882764,5.27,4293.0
S000000609,2025-01-02 16:38:00,2025-01-04 01:57:32.337882872,24.71,6288.0
S000000610,2025-01-02 23:28:00,2025-01-03 23:26:58.976119300,13.48,5368.0
S000000611,2025-01-02 22:51:00,2025-01-04 02:53:05.793610815,20.06,5510.0
