order_id,order_date,region_id,category_id,qty,promised_hours
O000000698,2025-01-02,9,2,3,24
O000000699,2025-01-02,9,3,1,12
O000000700,2025-01-02,9,3,2,12
O000000701,2025-01-02,9,3,1,24
O000000702,2025-01-02,9,3,1,12
O000000703,2025-01-02,9,3,2,24
O000000704,2025-01-02,9,3,3,36
O000000705,2025-01-02,9,3,3,24
O000000706,2025-01-02,9,3,2,24
O000000707,2025-01-02,9,4,4,24
O000000708,2025-01-02,9,4,1,24
O000000709,2025-01-02,9,4,2,12
O000000710,2025-01-02,9,4,2,24
O000000711,2025-01-02,9,5,2,24
O000000712,2025-01-02,9,5,4,24
O000000713,2025-01-02,10,1,2,24
O000000714,2025-01-02,10,1,1,24
O000000715,2025-01-02,10,1,1,24
O000000716,2025-01-02,10,1,2,24
O000000717,2025-01-02,10,2,1,12
O000000718,2025-01-02,10,2,1,12
O000000719,2025-01-02,10,2,1,24
O000000720,2025-01-02,10,3,1,12
O000000721,2025-01-02,10,3,1,24
O000000722,2025-01-02,10,3,2,12
O000000723,2025-01-02,10,3,1,12
O000000724,2025-01-02,10,4,2,24
O000000725,2025-01-02,10,5,1,36
O000000726,2025-01-02,11,1,1,24
O000000727,2025-01-02,11,1,2,36
O000000728,2025-01-02,11,1,3,36
O000000729,2025-01-02,11,1,2,24
O000000730,2025-01-02,11,1,2,12
O000000731,2025-01-02,11,1,1,24
O000000732,2025-01-02,11,2,1,12
O000000733,2025-01-02,11,2,1,24
O000000734,2025-01-02,11,2,3,24
O000000735,2025-01-02,11,2,1,24
O000000736,2025-01-02,11,2,2,12
O000000737,2025-01-02,11,3,1,36
O000000738,2025-01-02,11,3,2,24
O000000739,2025-01-02,11,3,2,36
O000000740,2025-01-02,11,3,1,24
O000000741,2025-01-02,11,3,1,24
O000000742,2025-01-02,11,4,1,12
O000000743,2025-01-02,11,4,4,24
O000000744,2025-01-02,11,5,2,24
O000000745,2025-01-02,12,1,1,24
O000000746,2025-01-02,12,1,1,36
O000000747,2025-01-02,12,1,5,24
O000000748,2025-01-02,12,1,1,24
O000000749,2025-01-02,12,1,1,12
O000000750,2025-01-02,12,1,1,24
O000000751,2025-01-02,12,2,1,24
O000000752,2025-01-02,12,2,3,24
O000000753,2025-01-02,12,2,2,12
O000000754,2025-01-02,12,2,2,24
O000000755,2025-01-02,12,2,1,24
O000000756,2025-01-02,12,2,1,12
O000000757,2025-01-02,12,3,4,24
O000000758,2025-01-02,12,3,2,24
O000000759,2025-01-02,12,3,1,24
O000000760,2025-01-02,12,3,2,12
O000000761,2025-01-02,12,3,3,24
O000000762,2025-01-02,12,3,1,24
O000000763,2025-01-02,12,3,3,12
O000000764,2025-01-02,12,4,1,24
O000000765,2025-01-02,12,4,5,24
O000000766,2025-01-02,12,4,3,24
O000000767,2025-01-02,12,5,4,12
O000000768,2025-01-02,12,5,2,12
O000000769,2025-01-02,13,1,3,12
O000000770,2025-01-02,13,1,2,36
O000000771,2025-01-02,13,1,5,24
O000000772,2025-01-02,13,1,1,12
O000000773,2025-01-02,13,1,3,12
O000000774,2025-01-02,13,1,7,12
O000000775,2025-01-02,13,1,1,24
O000000776,2025-01-02,13,2,1,36
O000000777,2025-01-02,13,2,3,24
O000000778,2025-01-02,13,2,2,36
O000000779,2025-01-02,13,2,1,24
O000000780,2025-01-02,13,2,3,24
O000000781,2025-01-02,13,2,1,12
O000000782,2025-01-02,13,3,1,24
O000000783,2025-01-02,13,3,1,24
O000000784,2025-01-02,13,3,1,24
O000000785,2025-01-02,13,3,3,12
O000000786,2025-01-02,13,3,3,24
O000000787,2025-01-02,13,3,1,12
O000000788,2025-01-02,13,3,1,24
O000000789,2025-01-02,13,3,4,12
O000000790,2025-01-02,13,4,2,12
O000000791,2025-01-02,13,4,1,12
O000000792,2025-01-02,13,4,4,24
O000000793,2025-01-02,13,5,2,12
O000000794,2025-01-02,13,5,1,24
O000000795,2025-01-02,14,1,5,24
O000000796,2025-01-02,14,1,1,24
O000000797,2025-01-02,14,1,2,12
O000000798,2025-01-02,14,1,1,12
O000000799,2025-01-02,14,2,2,24
O000000800,2025-01-02,14,2,1,24
O000000801,2025-01-02,14,2,3,12
O000000802,2025-01-02,14,2,2,36
O000000803,2025-01-02,14,3,4,12
O000000804,2025-01-02,14,3,1,12
O000000805,2025-01-02,14,3,3,12
O000000806,2025-01-02,14,3,2,24
O000000807,2025-01-02,14,3,1,24
O000000808,2025-01-02,14,4,2,24
O000000809,2025-01-02,14,4,1,24
O000000810,2025-01-02,14,5,2,24
O000000811,2025-01-02,15,1,1,12
O000000812,2025-01-02,15,1,1,36
O000000813,2025-01-02,15,1,1,24
O000000814,2025-01-02,15,1,4,24
O000000815,2025-01-02,15,1,3,36
O000000816,2025-01-02,15,1,2,12
O000000817,2025-01-02,15,1,1,24
O000000818,2025-01-02,15,1,1,12
O000000819,2025-01-02,15,1,1,24
O000000820,2025-01-02,15,2,1,12
O000000821,2025-01-02,15,2,2,36
O000000822,2025-01-02,15,2,5,24
O000000823,2025-01-02,15,2,1,24
O000000824,2025-01-02,15,2,1,24
O000000825,2025-01-02,15,2,1,12
O000000826,2025-01-02,15,2,3,24
O000000827,2025-01-02,15,3,3,24
O000000828,2025-01-02,15,3,4,36
O000000829,2025-01-02,15,3,1,36
O000000830,2025-01-02,15,3,1,12
O000000831,2025-01-02,15,3,1,24
O000000832,2025-01-02,15,3,1,36
O000000833,2025-01-02,15,3,3,12
O000000834,2025-01-02,15,3,1,12
O000000835,2025-01-02,15,3,1,24
O000000836,2025-01-02,15,4,4,24
O000000837,2025-01-02,15,4,1,36
O000000838,2025-01-02,15,4,1,12
O000000839,2025-01-02,15,5,1,24
O000000840,2025-01-02,15,5,2,24
O000000841,2025-01-02,15,5,1,12
O000000842,2025-01-02,16,1,4,24
O000000843,2025-01-02,16,1,1,12
O000000844,2025-01-02,16,1,1,24
O000000845,2025-01-02,16,1,2,24
O000000846,2025-01-02,16,2,3,24
O000000847,2025-01-02,16,2,2,24
O000000848,2025-01-02,16,2,1,24
O000000849,2025-01-02,16,3,1,24
O000000850,2025-01-02,16,3,1,24
O000000851,2025-01-02,16,3,1,36
O000000852,2025-01-02,16,3,2,24
O000000853,2025-01-02,16,3,2,24
O000000854,2025-01-02,16,3,3,12
O000000855,2025-01-02,16,4,2,24
O000000856,2025-01-02,16,4,1,12
O000000857,2025-01-02,16,5,2,24
O000000858,2025-01-02,16,5,5,24
O000000859,2025-01-02,17,1,1,24
O000000860,2025-01-02,17,1,1,24
O000000861,2025-01-02,17,1,1,24
O000000862,2025-01-02,17,1,2,12
O000000863,2025-01-02,17,1,4,12
O000000864,2025-01-02,17,1,1,24
O000000865,2025-01-02,17,2,5,12
O000000866,2025-01-02,17,2,2,12
O000000867,2025-01-02,17,2,2,12
O000000868,2025-01-02,17,2,2,24
O000000869,2025-01-02,17,2,4,12
O000000870,2025-01-02,17,3,1,36
O000000871,2025-01-02,17,3,3,24
O000000872,2025-01-02,17,3,2,24
O000000873,2025-01-02,17,3,3,24
O000000874,2025-01-02,17,3,3,24
O000000875,2025-01-02,17,3,5,24
O000000876,2025-01-02,17,3,5,24
O000000877,2025-01-02,17,4,1,24
O000000878,2025-01-02,17,4,1,24
O000000879,2025-01-02,17,4,1,24
O000000880,2025-01-02,17,5,4,24
O000000881,2025-01-02,17,5,1,24
O000000882,2025-01-02,18,1,4,24
O000000883,2025-01-02,18,1,7,24
O000000884,2025-01-02,18,1,3,24
O000000885,2025-01-02,18,1,2,12
O000000886,2025-01-02,18,1,2,12
O000000887,2025-01-02,18,1,1,24
O000000888,2025-01-02,18,1,2,12
O000000889,2025-01-02,18,1,3,12
O000000890,2025-01-02,18,1,2,36
O000000891,2025-01-02,18,1,1,24
O000000892,2025-01-02,18,1,3,24
O000000893,2025-01-02,18,1,4,24
O000000894,2025-01-02,18,1,2,36
O000000895,2025-01-02,18,1,4,24
O000000896,2025-01-02,18,1,1,24
O000000897,2025-01-02,18,2,1,24
O000000898,2025-01-02,18,2,2,24
O000000899,2025-01-02,18,2,5,24
O000000900,2025-01-02,18,2,3,24
O000000901,2025-01-02,18,2,1,12
O000000902,2025-01-02,18,2,5,12
O000000903,2025-01-02,18,2,1,36
O000000904,2025-01-02,18,2,1,12
O000000905,2025-01-02,18,2,1,12
O000000906,2025-01-02,18,2,2,24
O000000907,2025-01-02,18,2,3,24
O000000908,2025-01-02,18,2,3,24
O000000909,2025-01-02,18,3,5,12
O000000910,2025-01-02,18,3,4,24
O000000911,2025-01-02,18,3,2,24
O000000912,2025-01-02,18,3,1,24
O000000913,2025-01-02,18,3,1,24
O000000914,2025-01-02,18,3,2,24
O000000915,2025-01-02,18,3,1,24
O000000916,2025-01-02,18,3,1,12
O000000917,2025-01-02,18,3,1,24
O000000918,2025-01-02,18,3,1,12
O000000919,2025-01-02,18,3,3,24
O000000920,2025-01-02,18,3,1,24
O000000921,2025-01-02,18,3,2,24
O000000922,2025-01-02,18,3,3,24
O000000923,2025-01-02,18,3,1,24
O000000924,2025-01-02,18,3,1,24
O000000925,2025-01-02,18,3,1,24
O000000926,2025-01-02,18,4,3,24
O000000927,2025-01-02,18,4,1,24
O000000928,2025-01-02,18,4,2,12
O000000929,2025-01-02,18,4,1,24
O000000930,2025-01-02,18,4,2,24
O000000931,2025-01-02,18,4,1,12
O000000932,2025-01-02,18,4,2,24
O000000933,2025-01-02,18,5,9,24
O000000934,2025-01-02,18,5,4,36
O000000935,2025-01-02,18,5,2,36
O000000936,2025-01-02,18,5,3,36
O000000937,2025-01-02,18,5,3,12
O000000938,2025-01-02,19,1,2,12
O000000939,2025-01-02,19,1,3,12
O000000940,2025-01-02,19,1,1,24
O000000941,2025-01-02,19,1,3,24
O000000942,2025-01-02,19,1,2,36
O000000943,2025-01-02,19,1,1,12
O000000944,2025-01-02,19,2,1,24
O000000945,2025-01-02,19,2,2,24
O000000946,2025-01-02,19,2,7,24
O000000947,2025-01-02,19,2,1,24
O000000948,2025-01-02,19,2,2,36
O000000949,2025-01-02,19,2,1,24
O000000950,2025-01-02,19,3,2,12
O000000951,2025-01-02,19,3,1,24
O000000952,2025-01-02,19,3,3,12
O000000953,2025-01-02,19,3,1,12
O000000954,2025-01-02,19,3,1,12
O000000955,2025-01-02,19,3,5,24
O000000956,2025-01-02,19,3,1,24
O000000957,2025-01-02,19,3,2,24
O000000958,2025-01-02,19,4,4,24
O000000959,2025-01-02,19,4,2,36
O000000960,2025-01-02,19,4,3,24
O000000961,2025-01-02,19,5,1,24
O000000962,2025-01-02,19,5,1,24
O000000963,2025-01-02,19,5,2,24
O000000964,2025-01-02,20,1,5,24
O000000965,2025-01-02,20,1,1,24
O000000966,2025-01-02,20,1,2,24
O000000967,2025-01-02,20,1,2,24
O000000968,2025-01-02,20,1,1,24
O000000969,2025-01-02,20,1,2,24
O000000970,2025-01-02,20,1,2,24
O000000971,2025-01-02,20,2,1,12
O000000972,2025-01-02,20,2,2,36
O000000973,2025-01-02,20,2,1,24
O000000974,2025-01-02,20,2,5,36
O000000975,2025-01-02,20,2,3,24
O000000976,2025-01-02,20,2,4,24
O000000977,2025-01-02,20,3,1,12
O000000978,2025-01-02,20,3,1,24
O000000979,2025-01-02,20,3,2,24
O000000980,2025-01-02,20,3,4,24
O000000981,2025-01-02,20,3,2,24
O000000982,2025-01-02,20,3,3,24
O000000983,2025-01-02,20,3,2,24
O000000984,2025-01-02,20,3,2,36
O000000985,2025-01-02,20,4,3,24
O000000986,2025-01-02,20,4,1,24
O000000987,2025-01-02,20,4,1,12
O000000988,2025-01-02,20,5,1,24
O000000989,2025-01-02,20,5,2,12
O000000990,2025-01-02,20,5,2,36
O000000991,2025-01-02,21,1,2,24
O000000992,2025-01-02,21,1,2,24
O000000993,2025-01-02,21,1,1,24
O000000994,2025-01-02,21,1,1,12
O000000995,2025-01-02,21,2,1,24
O000000996,2025-01-02,21,2,2,24
O000000997,2025-01-02,21,2,1,12
O000000998,2025-01-02,21,3,1,12
O000000999,2025-01-02,21,3,2,24
O000001000,2025-01-02,21,3,2,12
O000001001,2025-01-02,21,3,1,36
O000001002,2025-01-02,21,4,3,24
O000001003,2025-01-02,21,5,1,12
O000001004,2025-01-02,22,1,2,24
O000001005,2025-01-02,22,1,2,24
O000001006,2025-01-02,22,1,1,12
O000001007,2025-01-02,22,1,1,24
O000001008,2025-01-02,22,1,2,24
O000001009,2025-01-02,22,1,2,12
O000001010,2025-01-02,22,1,2,24
O000001011,2025-01-02,22,2,6,24
O000001012,2025-01-02,22,2,2,12
O000001013,2025-01-02,22,2,1,24
O000001014,2025-01-02,22,2,3,12
O000001015,2025-01-02,22,2,2,12
O000001016,2025-01-02,22,2,1,24
O000001017,2025-01-02,22,3,4,24
O000001018,2025-01-02,22,3,2,24
O000001019,2025-01-02,22,3,2,24
O000001020,2025-01-02,22,3,1,24
O000001021,2025-01-02,22,3,3,24
O000001022,2025-01-02,22,3,2,12
O000001023,2025-01-02,22,3,3,24
O000001024,2025-01-02,22,3,1,24
O000001025,2025-01-02,22,3,3,24
O000001026,2025-01-02,22,4,1,12
O000001027,2025-01-02,22,4,1,24
O000001028,2025-01-02,22,4,2,24
O000001029,2025-01-02,22,5,4,24
O000001030,2025-01-02,22,5,3,24
O000001031,2025-01-02,23,1,3,24
O000001032,2025-01-02,23,1,3,24
O000001033,2025-01-02,23,2,2,36
O000001034,2025-01-02,23,3,4,24
O000001035,2025-01-02,23,3,5,24
O000001036,2025-01-02,23,4,1,24
O000001037,2025-01-02,23,5,4,12
O000001038,2025-01-02,24,1,2,12
O000001039,2025-01-02,24,2,2,12
O000001040,2025-01-02,24,3,2,24
O000001041,2025-01-02,24,4,1,36
O000001042,2025-01-02,24,5,1,24
O000001043,2025-01-02,25,1,1,24
O000001044,2025-01-02,25,1,3,12
O000001045,2025-01-02,25,1,2,36
O000001046,2025-01-02,25,1,4,24
O000001047,2025-01-02,25,1,4,24
O000001048,2025-01-02,25,2,3,12
O000001049,2025-01-02,25,2,1,24
O000001050,2025-01-02,25,2,1,24
O000001051,2025-01-02,25,2,2,24
O000001052,2025-01-02,25,2,1,24
O000001053,2025-01-02,25,3,1,12
O000001054,2025-01-02,25,3,1,24
O000001055,2025-01-02,25,3,2,12
O000001056,2025-01-02,25,3,1,24
O000001057,2025-01-02,25,3,2,24
O000001058,2025-01-02,25,3,1,12
O000001059,2025-01-02,25,4,2,12
O000001060,2025-01-02,25,4,1,12
O000001061,2025-01-02,25,5,2,24
O000001062,2025-01-02,25,5,2,24
O000001063,2025-01-03,1,1,1,12
O000001064,2025-01-03,1,1,3,24
O000001065,2025-01-03,1,1,4,24
O000001066,2025-01-03,1,1,1,12
O000001067,2025-01-03,1,1,2,12
O000001068,2025-01-03,1,1,2,12
O000001069,2025-01-03,1,1,2,36
O000001070,2025-01-03,1,1,4,24
O000001071,2025-01-03,1,1,7,12
O000001072,2025-01-03,1,1,2,24
O000001073,2025-01-03,1,1,1,24
O000001074,2025-01-03,1,1,1,24
O000001075,2025-01-03,1,1,2,36
O000001076,2025-01-03,1,1,1,12
O000001077,2025-01-03,1,1,1,24
O000001078,2025-01-03,1,2,3,24
O000001079,2025-01-03,1,2,4,12
O000001080,2025-01-03,1,2,1,24
O000001081,2025-01-03,1,2,3,24
O000001082,2025-01-03,1,2,2,24
O000001083,2025-01-03,1,2,5,24
O000001084,2025-01-03,1,2,1,12
O000001085,2025-01-03,1,2,1,24
O000001086,2025-01-03,1,2,2,36
O000001087,2025-01-03,1,2,1,24
O000001088,2025-01-03,1,2,1,12
O000001089,2025-01-03,1,3,1,24
O000001090,2025-01-03,1,3,1,12
O000001091,2025-01-03,1,3,1,24
O000001092,2025-01-03,1,3,5,12
O000001093,2025-01-03,1,3,1,24
O000001094,2025-01-03,1,3,3,24
O000001095,2025-01-03,1,3,1,24
O000001096,2025-01-03,1,3,2,24
O000001097,2025-01-03,1,3,1,24
O000001098,2025-01-03,1,3,1,24
O000001099,2025-01-03,1,3,1,12
O000001100,2025-01-03,1,3,2,12
O000001101,2025-01-03,1,3,2,24
O000001102,2025-01-03,1,3,3,24
O000001103,2025-01-03,1,3,1,24
O000001104,2025-01-03,1,3,2,24
O000001105,2025-01-03,1,4,2,24
O000001106,2025-01-03,1,4,2,24
O000001107,2025-01-03,1,4,3,24
O000001108,2025-01-03,1,4,1,12
O000001109,2025-01-03,1,4,1,24
O000001110,2025-01-03,1,4,2,12
O000001111,2025-01-03,1,5,2,24
O000001112,2025-01-03,1,5,1,24
O000001113,2025-01-03,1,5,1,12
O000001114,2025-01-03,1,5,1,24
O000001115,2025-01-03,2,1,4,24
O000001116,2025-01-03,2,1,1,24
O000001117,2025-01-03,2,1,1,24
O000001118,2025-01-03,2,1,2,24
O000001119,2025-01-03,2,1,2,12
O000001120,2025-01-03,2,1,5,12
O000001121,2025-01-03,2,1,1,24
O000001122,2025-01-03,2,1,2,36
O000001123,2025-01-03,2,2,1,12
O000001124,2025-01-03,2,2,4,24
O000001125,2025-01-03,2,2,1,24
O000001126,2025-01-03,2,2,2,24
O000001127,2025-01-03,2,2,4,24
O000001128,2025-01-03,2,2,2,24
O000001129,2025-01-03,2,2,4,24
O000001130,2025-01-03,2,3,2,24
O000001131,2025-01-03,2,3,1,24
O000001132,2025-01-03,2,3,2,24
O000001133,2025-01-03,2,3,1,24
O000001134,2025-01-03,2,3,2,24
O000001135,2025-01-03,2,3,1,12
O000001136,2025-01-03,2,3,1,24
O000001137,2025-01-03,2,3,2,24
O000001138,2025-01-03,2,3,5,12
O000001139,2025-01-03,2,4,2,24
O000001140,2025-01-03,2,4,2,24
O000001141,2025-01-03,2,4,1,24
O000001142,2025-01-03,2,5,1,12
O000001143,2025-01-03,2,5,3,36
O000001144,2025-01-03,2,5,2,12
O000001145,2025-01-03,3,1,1,24
O000001146,2025-01-03,3,1,3,12
O000001147,2025-01-03,3,1,3,24
O000001148,2025-01-03,3,1,1,24
O000001149,2025-01-03,3,2,1,24
O000001150,2025-01-03,3,2,3,24
O000001151,2025-01-03,3,2,2,12
O000001152,2025-01-03,3,3,1,24
O000001153,2025-01-03,3,3,7,24
O000001154,2025-01-03,3,3,1,24
O000001155,2025-01-03,3,3,1,36
O000001156,2025-01-03,3,4,1,24
O000001157,2025-01-03,3,5,5,24
O000001158,2025-01-03,4,1,2,36
O000001159,2025-01-03,4,1,3,24
O000001160,2025-01-03,4,1,1,24
O000001161,2025-01-03,4,1,2,36
O000001162,2025-01-03,4,1,2,24
O000001163,2025-01-03,4,1,2,24
O000001164,2025-01-03,4,1,1,24
O000001165,2025-01-03,4,1,2,24
O000001166,2025-01-03,4,1,1,12
O000001167,2025-01-03,4,1,1,24
O000001168,2025-01-03,4,1,1,24
O000001169,2025-01-03,4,2,3,24
O000001170,2025-01-03,4,2,2,12
O000001171,2025-01-03,4,2,3,24
O000001172,2025-01-03,4,2,1,36
O000001173,2025-01-03,4,2,1,24
O000001174,2025-01-03,4,2,2,24
O000001175,2025-01-03,4,2,1,24
O000001176,2025-01-03,4,2,1,24
O000001177,2025-01-03,4,2,1,12
O000001178,2025-01-03,4,3,1,12
O000001179,2025-01-03,4,3,2,24
O000001180,2025-01-03,4,3,3,24
O000001181,2025-01-03,4,3,3,24
O000001182,2025-01-03,4,3,3,24
O000001183,2025-01-03,4,3,4,24
O000001184,2025-01-03,4,3,1,24
O000001185,2025-01-03,4,3,1,24
O000001186,2025-01-03,4,3,1,24
O000001187,2025-01-03,4,3,3,12
O000001188,2025-01-03,4,3,2,12
O000001189,2025-01-03,4,3,2,24
O000001190,2025-01-03,4,3,1,24
O000001191,2025-01-03,4,4,2,24
O000001192,2025-01-03,4,4,2,12
O000001193,2025-01-03,4,4,3,12
O000001194,2025-01-03,4,4,1,12
O000001195,2025-01-03,4,4,2,12
O000001196,2025-01-03,4,4,3,12
O000001197,2025-01-03,4,5,2,36
O000001198,2025-01-03,4,5,3,36
O000001199,2025-01-03,4,5,3,24
O000001200,2025-01-03,5,1,2,12
O000001201,2025-01-03,5,1,3,24
O000001202,2025-01-03,5,1,1,12
O000001203,2025-01-03,5,1,1,24
O000001204,2025-01-03,5,1,4,36
O000001205,2025-01-03,5,1,3,24
O000001206,2025-01-03,5,1,1,24
O000001207,2025-01-03,5,1,2,12
O000001208,2025-01-03,5,1,3,12
O000001209,2025-01-03,5,2,1,24
O000001210,2025-01-03,5,2,4,24
O000001211,2025-01-03,5,2,4,12
O000001212,2025-01-03,5,2,1,24
O000001213,2025-01-03,5,2,2,24
O000001214,2025-01-03,5,2,2,12
O000001215,2025-01-03,5,2,4,24
O000001216,2025-01-03,5,2,3,12
O000001217,2025-01-03,5,2,1,12
O000001218,2025-01-03,5,3,2,24
O000001219,2025-01-03,5,3,1,12
O000001220,2025-01-03,5,3,1,24
O000001221,2025-01-03,5,3,2,12
O000001222,2025-01-03,5,3,1,36
O000001223,2025-01-03,5,3,2,24
O000001224,2025-01-03,5,3,2,24
O000001225,2025-01-03,5,3,1,24
O000001226,2025-01-03,5,3,1,24
O000001227,2025-01-03,5,3,1,24
O000001228,2025-01-03,5,4,3,24
O000001229,2025-01-03,5,4,2,24
O000001230,2025-01-03,5,4,4,24
O000001231,2025-01-03,5,4,2,24
O000001232,2025-01-03,5,5,1,24
O000001233,2025-01-03,5,5,1,24
O000001234,2025-01-03,5,5,3,12
O000001235,2025-01-03,6,1,4,24
O000001236,2025-01-03,6,1,1,24
O000001237,2025-01-03,6,1,2,24
O000001238,2025-01-03,6,1,4,12
O000001239,2025-01-03,6,1,2,24
O000001240,2025-01-03,6,1,1,24
O000001241,2025-01-03,6,2,3,24
O000001242,2025-01-03,6,2,1,24
O000001243,2025-01-03,6,2,2,24
O000001244,2025-01-03,6,2,1,24
O000001245,2025-01-03,6,2,5,24
O000001246,2025-01-03,6,3,2,36
O000001247,2025-01-03,6,3,1,24
O000001248,2025-01-03,6,3,1,24
O000001249,2025-01-03,6,3,1,24
O000001250,2025-01-03,6,3,1,12
O000001251,2025-01-03,6,3,1,12
O000001252,2025-01-03,6,4,2,24
O000001253,2025-01-03,6,4,3,12
O000001254,2025-01-03,6,5,4,12
O000001255,2025-01-03,6,5,1,24
O000001256,2025-01-03,7,1,2,12
O000001257,2025-01-03,7,1,3,12
O000001258,2025-01-03,7,1,1,24
O000001259,2025-01-03,7,1,1,24
O000001260,2025-01-03,7,1,1,12
O000001261,2025-01-03,7,1,4,12
O000001262,2025-01-03,7,1,1,24
O000001263,2025-01-03,7,2,1,24
O000001264,2025-01-03,7,2,2,36
O000001265,2025-01-03,7,2,5,24
O000001266,2025-01-03,7,2,1,12
O000001267,2025-01-03,7,2,1,24
O000001268,2025-01-03,7,2,1,24
O000001269,2025-01-03,7,3,2,12
O000001270,2025-01-03,7,3,1,24
O000001271,2025-01-03,7,3,2,24
O000001272,2025-01-03,7,3,2,24
O000001273,2025-01-03,7,3,1,24
O000001274,2025-01-03,7,3,2,24
O000001275,2025-01-03,7,3,1,12
O000001276,2025-01-03,7,3,1,12
O000001277,2025-01-03,7,4,3,24
O000001278,2025-01-03,7,4,2,24
O000001279,2025-01-03,7,4,2,24
O000001280,2025-01-03,7,5,1,24
O000001281,2025-01-03,7,5,1,24
O000001282,2025-01-03,8,1,1,36
O000001283,2025-01-03,8,1,2,36
O000001284,2025-01-03,8,1,1,24
O000001285,2025-01-03,8,2,1,36
O000001286,2025-01-03,8,2,5,24
O000001287,2025-01-03,8,2,1,24
O000001288,2025-01-03,8,3,2,24
O000001289,2025-01-03,8,3,2,24
O000001290,2025-01-03,8,3,2,36
O000001291,2025-01-03,8,4,2,24
O000001292,2025-01-03,8,5,2,24
O000001293,2025-01-03,9,1,1,24
O000001294,2025-01-03,9,1,3,12
O000001295,2025-01-03,9,1,1,24
O000001296,2025-01-03,9,1,1,12
O000001297,2025-01-03,9,1,2,24
O000001298,2025-01-03,9,1,2,24
O000001299,2025-01-03,9,1,3,24
O000001300,2025-01-03,9,1,1,24
O000001301,2025-01-03,9,2,1,12
O000001302,2025-01-03,9,2,2,24
O000001303,2025-01-03,9,2,2,24
O000001304,2025-01-03,9,2,3,12
O000001305,2025-01-03,9,2,3,12
O000001306,2025-01-03,9,2,1,12
O000001307,2025-01-03,9,2,1,24
O000001308,2025-01-03,9,3,2,12
O000001309,2025-01-03,9,3,1,24
O000001310,2025-01-03,9,3,1,24
O000001311,2025-01-03,9,3,4,24
O000001312,2025-01-03,9,3,3,24
O000001313,2025-01-03,9,3,2,12
O000001314,2025-01-03,9,3,1,12
O000001315,2025-01-03,9,3,1,36
O000001316,2025-01-03,9,3,1,12
O000001317,2025-01-03,9,4,1,36
O000001318,2025-01-03,9,4,3,12
O000001319,2025-01-03,9,4,1,12
O000001320,2025-01-03,9,5,1,12
O000001321,2025-01-03,9,5,2,12
O000001322,2025-01-03,9,5,1,24
O000001323,2025-01-03,10,1,3,24
O000001324,2025-01-03,10,1,1,24
O000001325,2025-01-03,10,1,1,24
O000001326,2025-01-03,10,1,1,24
O000001327,2025-01-03,10,2,2,12
O000001328,2025-01-03,10,2,2,24
O000001329,2025-01-03,10,2,4,24
O000001330,2025-01-03,10,3,1,24
O000001331,2025-01-03,10,3,2,12
O000001332,2025-01-03,10,3,3,36
O000001333,2025-01-03,10,3,5,24
O000001334,2025-01-03,10,4,1,36
O000001335,2025-01-03,10,4,2,12
O000001336,2025-01-03,10,5,1,24
O000001337,2025-01-03,11,1,2,24
O000001338,2025-01-03,11,1,4,36
O000001339,2025-01-03,11,1,1,12
O000001340,2025-01-03,11,1,3,12
O000001341,2025-01-03,11,1,3,24
O000001342,2025-01-03,11,1,1,24
O000001343,2025-01-03,11,2,2,12
O000001344,2025-01-03,11,2,2,12
O000001345,2025-01-03,11,2,2,12
O000001346,2025-01-03,11,2,1,36
O000001347,2025-01-03,11,2,2,24
O000001348,2025-01-03,11,3,1,24
O000001349,2025-01-03,11,3,4,24
O000001350,2025-01-03,11,3,1,24
O000001351,2025-01-03,11,3,2,24
O000001352,2025-01-03,11,3,2,36
O000001353,2025-01-03,11,3,6,24
O000001354,2025-01-03,11,4,2,12
O000001355,2025-01-03,11,4,6,12
O000001356,2025-01-03,11,5,1,24
O000001357,2025-01-03,11,5,2,24
O000001358,2025-01-03,12,1,2,24
O000001359,2025-01-03,12,1,2,24
O000001360,2025-01-03,12,1,1,12
O000001361,2025-01-03,12,1,3,36
O000001362,2025-01-03,12,1,2,24
O000001363,2025-01-03,12,1,2,24
O000001364,2025-01-03,12,2,1,12
O000001365,2025-01-03,12,2,3,12
O000001366,2025-01-03,12,2,3,12
O000001367,2025-01-03,12,2,2,36
O000001368,2025-01-03,12,2,1,24
O000001369,2025-01-03,12,3,2,36
O000001370,2025-01-03,12,3,5,24
O000001371,2025-01-03,12,3,3,24
O000001372,2025-01-03,12,3,2,12
O000001373,2025-01-03,12,3,4,24
O000001374,2025-01-03,12,3,2,12
O000001375,2025-01-03,12,4,2,36
O000001376,2025-01-03,12,4,1,24
O000001377,2025-01-03,12,4,1,24
O000001378,2025-01-03,12,5,1,12
O000001379,2025-01-03,12,5,1,24
O000001380,2025-01-03,12,5,1,24
O000001381,2025-01-03,13,1,1,24
O000001382,2025-01-03,13,1,1,36
O000001383,2025-01-03,13,1,2,12
O000001384,2025-01-03,13,1,3,12
O000001385,2025-01-03,13,1,1,24
O000001386,2025-01-03,13,1,2,24
O000001387,2025-01-03,13,1,3,24
O000001388,2025-01-03,13,1,3,12
O000001389,2025-01-03,13,2,1,24
O000001390,2025-01-03,13,2,1,24
O000001391,2025-01-03,13,2,2,24
O000001392,2025-01-03,13,2,2,24
O000001393,2025-01-03,13,2,2,36
O000001394,2025-01-03,13,2,1,12
O000001395,2025-01-03,13,2,2,24
